"year","month","fleet","sex","partition","input_n","f18","f20","f22","f24","f26","f28","f30","f32","f34","f36","f38","f40","f42","f44","f46","f48","f50","f52","f54","f56","f58","f60","f62","f64","f66","f68","f70","f72","f74","f76","f78","f80","f82","f84","f86","f88","f90","m18","m20","m22","m24","m26","m28","m30","m32","m34","m36","m38","m40","m42","m44","m46","m48","m50","m52","m54","m56","m58","m60","m62","m64","m66","m68","m70","m72","m74","m76","m78","m80","m82","m84","m86","m88","m90"
2013,7,7,0,0,45,0,5.07246929902074,11.7048646589705,22.9843835217704,26.5741411732476,14.5716813335834,2.84608741120012,0.478474589537241,0.383514749205421,0.682587914085252,0.383514749205421,0.395875149568515,0.750599673422474,2.54543780384627,0.299073164879831,7.14649287171847,0,0,0.526021430850398,0.674373001591068,0,0,0,0,0,0.526021430850398,1.20707815725878,0,0,0,0,0,0,0,0,0.247307916187711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,7,0,0,7,0,0,14.2872453204614,42.1286146059816,0,13.9604272274536,0,0,14.3116267874976,0,0,0,15.3120860586057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6315166447731,28.0695768466956,5.41041445480231,0,22.6243812652786,23.836191760964,6.4279190274864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,7,0,0,28,0,4.06531868978676,6.1255743228867,22.8703989669198,42.2910796555712,7.91624583630933,0.550338253686155,0,0,0.965837944674215,2.89751383402264,4.82918972337107,1.93167588934843,1.93167588934843,0.965837944674215,0,0,0,0,2.65931304940104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,7,0,0,11,0,10.5526662572328,21.8474546188153,15.8900754361769,0,4.85694710471067,4.85694710471067,9.71389420942135,0,0,0,0,0,0,0,0,0,0,0,8.0705038172331,0,8.0705038172331,0,8.0705038172331,0,8.0705038172331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,7,0,0,5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,7,0,0,3,0,0,34.9645758211947,65.0354241788054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,7,0,0,71,6.90323219531233,11.2732912845792,35.3515233866859,37.3144548474695,8.20311516135356,0.95438312459956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,7,0,0,9,6.62754714452032,11.1820593755672,15.0372500582615,26.8584972213553,30.4580127890391,3.85519068269438,5.98144272856223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,7,7,0,0,40,1.29804915616654,0,15.2804229926535,46.2584632456287,31.0027564441335,4.7708740269048,1.1002158271814,0,0,0,0.28921830733157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,7,0,0,23,3.69374502771394,17.4481185605882,27.9154327618739,11.9294865330475,6.93187180678704,19.1419982096427,9.57099910482135,0,0,0.842086998881343,1.68417399776269,0.842086998881343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
